,RGBI_measurement,HSV_measurement,color_measurement,ambient_measurement,reflected_measurement,color_real
1183,"[1, 2, 3, 5]","(215, 47, 2)",black,0,2,blue
1184,"[2, 3, 4, 6]","(212, 45, 2)",black,0,2,blue
1185,"[2, 3, 4, 6]","(212, 45, 2)",black,0,3,blue
1186,"[1, 2, 2, 4]","(214, 45, 2)",black,0,2,blue
1187,"[2, 3, 3, 6]","(212, 45, 2)",black,0,2,blue
1188,"[2, 3, 4, 6]","(213, 44, 2)",black,0,2,blue
1189,"[2, 3, 3, 6]","(216, 44, 2)",black,0,2,blue
1190,"[1, 2, 3, 5]","(215, 44, 2)",black,0,2,blue
1191,"[2, 3, 4, 6]","(213, 44, 2)",black,0,2,blue
1192,"[2, 2, 4, 6]","(216, 45, 2)",black,0,2,blue
1193,"[1, 2, 2, 4]","(217, 45, 2)",black,0,2,blue
1194,"[2, 3, 4, 6]","(217, 46, 2)",black,0,2,blue
1195,"[2, 3, 4, 6]","(216, 46, 2)",black,0,2,blue
1196,"[2, 3, 4, 6]","(215, 47, 2)",black,0,2,blue
1197,"[1, 2, 4, 6]","(213, 48, 2)",black,0,2,blue
1198,"[2, 3, 4, 6]","(213, 48, 2)",black,0,2,blue
1199,"[2, 3, 4, 6]","(212, 49, 2)",black,0,2,blue
1200,"[1, 3, 4, 6]","(212, 49, 2)",black,0,2,blue
1201,"[1, 2, 4, 6]","(213, 48, 2)",black,0,2,blue
1202,"[1, 3, 4, 6]","(214, 47, 2)",black,0,2,blue
1203,"[1, 3, 4, 6]","(213, 48, 2)",black,0,2,blue
1204,"[1, 2, 3, 4]","(212, 49, 2)",black,0,2,blue
1205,"[1, 3, 4, 6]","(212, 49, 2)",black,0,2,blue
1206,"[1, 3, 4, 6]","(213, 48, 2)",black,0,2,blue
1207,"[1, 3, 4, 6]","(212, 49, 2)",black,0,3,blue
1208,"[1, 3, 4, 6]","(212, 49, 2)",black,0,2,blue
1209,"[2, 3, 4, 6]","(212, 49, 2)",black,0,2,blue
1210,"[1, 2, 3, 5]","(214, 47, 2)",black,0,2,blue
1211,"[1, 2, 3, 4]","(212, 49, 2)",black,0,2,blue
1212,"[1, 2, 3, 4]","(212, 49, 2)",black,0,2,blue
1213,"[1, 3, 4, 6]","(213, 48, 2)",black,0,2,blue
1214,"[1, 3, 4, 6]","(212, 49, 2)",black,0,2,blue
1215,"[1, 2, 3, 4]","(212, 49, 2)",black,0,2,blue
1216,"[1, 3, 4, 6]","(212, 49, 2)",black,0,2,blue
1217,"[2, 3, 4, 6]","(213, 48, 2)",black,0,2,blue
1218,"[1, 3, 4, 6]","(214, 47, 2)",black,0,2,blue
1219,"[2, 3, 4, 6]","(213, 48, 2)",black,0,2,blue
1220,"[2, 3, 4, 6]","(213, 48, 2)",black,0,2,blue
1221,"[1, 2, 4, 6]","(213, 48, 2)",black,0,2,blue
1222,"[2, 3, 4, 6]","(212, 49, 2)",black,0,2,blue
1223,"[2, 3, 4, 6]","(213, 48, 2)",black,0,2,blue
1224,"[1, 2, 3, 4]","(213, 48, 2)",black,0,2,blue
1225,"[2, 3, 4, 6]","(213, 48, 2)",black,0,2,blue
1226,"[1, 2, 3, 5]","(213, 48, 2)",black,0,2,blue
1227,"[2, 3, 4, 6]","(213, 48, 2)",black,0,2,blue
1228,"[1, 2, 3, 4]","(213, 48, 2)",black,0,2,blue
1229,"[1, 2, 4, 6]","(213, 48, 2)",black,0,2,blue
1230,"[2, 3, 4, 6]","(214, 47, 2)",black,0,2,blue
1231,"[2, 3, 4, 6]","(216, 45, 2)",black,0,2,blue
1232,"[1, 2, 3, 4]","(214, 47, 2)",black,0,2,blue
1233,"[2, 3, 4, 6]","(214, 47, 2)",black,0,2,blue
1234,"[1, 2, 3, 4]","(215, 46, 2)",black,0,2,blue
1235,"[2, 3, 4, 6]","(215, 46, 2)",black,0,3,blue
1236,"[2, 3, 4, 6]","(214, 47, 2)",black,0,3,blue
1237,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
1238,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
1239,"[2, 3, 4, 6]","(214, 47, 2)",black,0,2,blue
1240,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
1241,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
1242,"[1, 2, 3, 4]","(216, 45, 2)",black,0,2,blue
1243,"[1, 2, 3, 4]","(215, 46, 2)",black,0,2,blue
1244,"[2, 3, 4, 6]","(216, 45, 2)",black,0,2,blue
1245,"[2, 3, 4, 6]","(216, 45, 2)",black,0,2,blue
1246,"[1, 2, 3, 4]","(216, 45, 2)",black,0,2,blue
1247,"[1, 2, 3, 4]","(215, 46, 2)",black,0,2,blue
1248,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
1249,"[2, 3, 4, 6]","(216, 45, 2)",black,0,2,blue
1250,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
1251,"[2, 3, 4, 6]","(216, 45, 2)",black,0,2,blue
1252,"[1, 2, 3, 4]","(215, 46, 2)",black,0,2,blue
1253,"[2, 3, 4, 6]","(216, 45, 2)",black,0,2,blue
1254,"[1, 2, 3, 4]","(215, 46, 2)",black,0,2,blue
1255,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
1256,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
1257,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
1258,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
1259,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
1260,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
1261,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
1262,"[2, 3, 4, 6]","(216, 45, 2)",black,0,2,blue
1263,"[1, 2, 3, 4]","(215, 46, 2)",black,0,2,blue
1264,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
1265,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
1266,"[2, 3, 4, 6]","(215, 46, 2)",black,0,3,blue
1267,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
1268,"[1, 2, 3, 4]","(215, 48, 2)",black,0,2,blue
1269,"[2, 3, 4, 6]","(216, 46, 2)",black,0,3,blue
1270,"[2, 3, 4, 6]","(215, 44, 2)",black,0,3,blue
1271,"[2, 3, 4, 6]","(215, 45, 2)",black,0,3,blue
1272,"[2, 3, 4, 6]","(215, 46, 2)",black,0,3,blue
1273,"[2, 3, 4, 6]","(216, 46, 2)",black,0,3,blue
1274,"[1, 2, 3, 4]","(216, 46, 2)",black,0,3,blue
1275,"[1, 2, 3, 4]","(213, 45, 2)",black,0,3,blue
1276,"[2, 3, 4, 6]","(212, 44, 2)",black,0,3,blue
1277,"[1, 2, 3, 5]","(215, 46, 2)",black,0,3,blue
1278,"[2, 3, 5, 8]","(215, 46, 2)",black,0,2,blue
1279,"[2, 2, 4, 6]","(215, 46, 2)",black,0,3,blue
1280,"[2, 3, 4, 6]","(214, 47, 2)",black,0,3,blue
1281,"[2, 3, 4, 6]","(214, 47, 2)",black,0,3,blue
1282,"[1, 3, 4, 6]","(213, 48, 2)",black,0,3,blue
1283,"[2, 3, 4, 6]","(213, 48, 2)",black,0,3,blue
1284,"[1, 2, 4, 6]","(214, 47, 2)",black,0,3,blue
1285,"[2, 3, 4, 6]","(215, 45, 2)",black,0,3,blue
1286,"[2, 3, 4, 6]","(215, 45, 2)",black,0,3,blue
1287,"[1, 2, 3, 4]","(215, 46, 2)",black,0,3,blue
1288,"[1, 2, 3, 4]","(216, 46, 2)",black,0,3,blue
1289,"[2, 3, 4, 6]","(213, 46, 2)",black,0,3,blue
1290,"[2, 3, 4, 7]","(214, 45, 2)",black,0,2,blue
1291,"[2, 3, 4, 6]","(214, 45, 2)",black,0,3,blue
1292,"[2, 3, 4, 6]","(212, 44, 2)",black,0,2,blue
1293,"[1, 2, 3, 4]","(213, 46, 2)",black,0,3,blue
1294,"[2, 3, 4, 6]","(215, 49, 2)",black,0,2,blue
1295,"[2, 3, 4, 6]","(216, 48, 2)",black,0,2,blue
1296,"[2, 3, 4, 6]","(215, 47, 2)",black,0,3,blue
1297,"[2, 3, 4, 7]","(216, 49, 2)",black,0,2,blue
1298,"[2, 2, 4, 6]","(215, 48, 2)",black,0,3,blue
1299,"[2, 3, 4, 6]","(215, 48, 2)",black,0,2,blue
1300,"[2, 3, 4, 6]","(215, 49, 2)",black,0,2,blue
1301,"[2, 3, 4, 6]","(215, 48, 2)",black,0,2,blue
1302,"[2, 3, 4, 6]","(215, 48, 2)",black,0,2,blue
1303,"[2, 3, 4, 6]","(215, 49, 2)",black,0,2,blue
1304,"[2, 3, 4, 6]","(215, 48, 2)",black,0,3,blue
1305,"[1, 2, 3, 4]","(215, 49, 2)",black,0,2,blue
1306,"[1, 2, 3, 4]","(215, 48, 2)",black,0,2,blue
1307,"[2, 2, 4, 6]","(215, 48, 2)",black,0,2,blue
1308,"[2, 3, 4, 6]","(215, 50, 2)",black,0,2,blue
1309,"[1, 2, 3, 5]","(216, 49, 2)",black,0,3,blue
1310,"[1, 2, 3, 4]","(214, 52, 2)",black,0,2,blue
1311,"[2, 3, 4, 6]","(216, 50, 2)",black,0,2,blue
1312,"[2, 3, 4, 6]","(214, 48, 2)",black,0,3,blue
1313,"[1, 2, 2, 4]","(212, 46, 2)",black,0,2,blue
1314,"[2, 3, 3, 6]","(211, 45, 2)",black,0,2,blue
1315,"[1, 2, 3, 4]","(215, 47, 2)",black,0,2,blue
1316,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
1317,"[1, 2, 3, 4]","(215, 46, 2)",black,0,2,blue
1318,"[2, 2, 4, 6]","(215, 46, 2)",black,0,2,blue
1319,"[1, 2, 3, 4]","(215, 46, 2)",black,0,2,blue
1320,"[1, 2, 3, 4]","(217, 46, 2)",black,0,2,blue
1321,"[2, 3, 4, 6]","(217, 46, 2)",black,0,2,blue
1322,"[2, 2, 4, 6]","(215, 46, 2)",black,0,2,blue
1323,"[2, 3, 4, 6]","(217, 46, 2)",black,0,2,blue
1324,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
1325,"[1, 2, 3, 4]","(215, 46, 2)",black,0,2,blue
1326,"[2, 2, 4, 6]","(215, 46, 2)",black,0,2,blue
1327,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
1328,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
1329,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
1330,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
1331,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
1332,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
1333,"[2, 2, 4, 6]","(215, 46, 2)",black,0,3,blue
1334,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
1335,"[2, 2, 4, 6]","(215, 46, 2)",black,0,2,blue
1336,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
1337,"[2, 3, 4, 6]","(215, 46, 2)",black,0,3,blue
1338,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
1339,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
1340,"[2, 3, 4, 6]","(217, 46, 2)",black,0,2,blue
1341,"[2, 3, 4, 6]","(215, 46, 2)",black,0,3,blue
1342,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
1343,"[2, 3, 4, 6]","(217, 46, 2)",black,0,2,blue
1344,"[2, 3, 4, 6]","(217, 46, 2)",black,0,2,blue
1345,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
1346,"[2, 3, 4, 6]","(215, 46, 2)",black,0,3,blue
1347,"[2, 3, 4, 6]","(217, 46, 2)",black,0,3,blue
1348,"[2, 3, 4, 6]","(217, 46, 2)",black,0,2,blue
1349,"[2, 2, 4, 6]","(215, 46, 2)",black,0,3,blue
1350,"[1, 2, 3, 5]","(215, 46, 2)",black,0,2,blue
1351,"[2, 3, 4, 6]","(217, 46, 2)",black,0,2,blue
1352,"[2, 3, 4, 6]","(217, 46, 2)",black,0,3,blue
1353,"[2, 3, 4, 6]","(216, 45, 2)",black,0,3,blue
1354,"[2, 3, 4, 6]","(217, 46, 2)",black,0,3,blue
1355,"[2, 3, 4, 6]","(218, 44, 2)",black,0,2,blue
1356,"[2, 3, 4, 6]","(216, 45, 2)",black,0,2,blue
1357,"[2, 3, 4, 6]","(217, 46, 2)",black,0,2,blue
1358,"[2, 3, 4, 6]","(217, 46, 2)",black,0,2,blue
1359,"[2, 3, 4, 6]","(216, 45, 2)",black,0,2,blue
1360,"[1, 2, 3, 4]","(217, 46, 2)",black,0,2,blue
1361,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
1362,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
1363,"[1, 2, 3, 5]","(215, 46, 2)",black,0,2,blue
1364,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
1365,"[2, 3, 4, 6]","(216, 47, 2)",black,0,2,blue
1366,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
1367,"[2, 3, 4, 6]","(216, 47, 2)",black,0,2,blue
1368,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
1369,"[2, 3, 4, 6]","(216, 47, 2)",black,0,2,blue
1370,"[2, 2, 4, 6]","(215, 46, 2)",black,0,2,blue
1371,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
1372,"[2, 3, 4, 6]","(216, 47, 2)",black,0,2,blue
1373,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
1374,"[2, 3, 4, 6]","(217, 46, 2)",black,0,2,blue
1375,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
1376,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
1377,"[2, 3, 4, 6]","(216, 47, 2)",black,0,2,blue
1378,"[1, 2, 3, 4]","(215, 46, 2)",black,0,2,blue
1379,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
1380,"[2, 3, 4, 6]","(217, 46, 2)",black,0,2,blue
1381,"[2, 3, 4, 6]","(217, 46, 2)",black,0,2,blue
1382,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
1383,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
1384,"[2, 3, 4, 6]","(216, 47, 2)",black,0,2,blue
1385,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
1386,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
1387,"[1, 2, 3, 4]","(215, 46, 2)",black,0,2,blue
1388,"[2, 3, 4, 6]","(217, 46, 2)",black,0,2,blue
1389,"[2, 3, 4, 6]","(216, 47, 2)",black,0,2,blue
1390,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
1391,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
1392,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
1393,"[1, 2, 3, 5]","(215, 46, 2)",black,0,2,blue
1394,"[2, 3, 4, 6]","(217, 46, 2)",black,0,2,blue
1395,"[1, 2, 3, 4]","(215, 46, 2)",black,0,2,blue
1396,"[2, 3, 4, 6]","(216, 47, 2)",black,0,2,blue
1397,"[2, 3, 4, 6]","(216, 47, 2)",black,0,2,blue
1398,"[2, 3, 4, 6]","(215, 46, 2)",black,0,3,blue
1399,"[2, 3, 4, 6]","(217, 46, 2)",black,0,2,blue
1400,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
1401,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
1402,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
1403,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
1404,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
1405,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
1406,"[1, 2, 3, 4]","(215, 46, 2)",black,0,2,blue
1407,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
1408,"[1, 2, 3, 4]","(215, 46, 2)",black,0,2,blue
1409,"[2, 3, 4, 7]","(215, 46, 2)",black,0,2,blue
1410,"[2, 3, 4, 6]","(216, 47, 2)",black,0,2,blue
1411,"[2, 3, 5, 7]","(215, 46, 2)",black,0,2,blue
1412,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
1413,"[2, 3, 4, 6]","(216, 47, 2)",black,0,2,blue
1414,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
1415,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
1416,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
1417,"[2, 3, 4, 6]","(216, 47, 2)",black,0,2,blue
1418,"[2, 3, 4, 6]","(216, 47, 2)",black,0,2,blue
1419,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
1420,"[1, 2, 3, 5]","(215, 46, 2)",black,0,2,blue
1421,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
1422,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
1423,"[1, 2, 3, 4]","(215, 46, 2)",black,0,2,blue
1424,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
1425,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
1426,"[2, 3, 4, 6]","(216, 47, 2)",black,0,2,blue
1427,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
1428,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
1429,"[2, 3, 4, 6]","(217, 46, 2)",black,0,2,blue
1430,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
1431,"[1, 2, 3, 5]","(215, 46, 2)",black,0,2,blue
1432,"[2, 2, 4, 6]","(215, 46, 2)",black,0,2,blue
1433,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
1434,"[1, 2, 3, 5]","(215, 46, 2)",black,0,2,blue
1435,"[2, 3, 4, 6]","(215, 46, 2)",black,0,3,blue
1436,"[2, 3, 4, 6]","(218, 47, 2)",black,0,2,blue
1437,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
1438,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
1439,"[2, 3, 4, 6]","(215, 46, 2)",black,0,2,blue
